Effective.Date,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
1972-01-01,Guam,1.9,11.76,1.6,9.9,1.9,11.76,41.8,1.9,1.9,11.76,1.9,11.76,NA
1972-01-01,Hawaii,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,Idaho,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,NA
1972-01-01,Illinois,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,NA
1972-01-01,Indiana,1.25,7.74,1.6,9.9,1.6,9.9,41.8,1.25,1.25,7.74,1.25,7.74,NA
1972-01-01,Iowa,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Kansas,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Kentucky,0.65,4.02,1.6,9.9,1.6,9.9,41.8,.65 - .75(b),0.65,4.02,0.75,4.64,(b)
1972-01-01,Louisiana,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Maine,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.40 - 1.80,1.4,8.66,1.8,11.14,NA
1972-01-01,Maryland,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,Massachusetts,1.75,10.83,1.6,9.9,1.75,10.83,41.8,1.75,1.75,10.83,1.75,10.83,NA
1972-01-01,Michigan,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,Minnesota,0.75,4.64,1.6,9.9,1.6,9.9,41.8,.75 - 1.60,0.75,4.64,1.6,9.9,NA
1972-01-01,Mississippi,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Missouri,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Montana,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,Nebraska,1,6.19,1.6,9.9,1.6,9.9,41.8,1,1,6.19,1,6.19,NA
1972-01-01,Nevada,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,New Hampshire,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,New Jersey,1.5,9.28,1.6,9.9,1.6,9.9,41.8,1.5,1.5,9.28,1.5,9.28,NA
1972-01-01,New Mexico,1.3,8.04,1.6,9.9,1.6,9.9,41.8,1.30 - 1.60,1.3,8.04,1.6,9.9,NA
1972-01-01,New York,1.85,11.45,1.6,9.9,1.85,11.45,41.8,1.85,1.85,11.45,1.85,11.45,NA
1972-01-01,North Carolina,1.45,8.97,1.6,9.9,1.6,9.9,41.8,1.45,1.45,8.97,1.45,8.97,NA
1972-01-01,North Dakota,1,6.19,1.6,9.9,1.6,9.9,41.8,1.00 - 1.45,1,6.19,1.45,8.97,NA
1972-01-01,Ohio,0.75,4.64,1.6,9.9,1.6,9.9,41.8,.75 - 1.25(b),0.75,4.64,1.25,7.74,(b)
1972-01-01,Oklahoma,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,NA
1972-01-01,Oregon,1.25,7.74,1.6,9.9,1.6,9.9,41.8,1.25`,1.25,7.74,1.25,7.74,NA
1972-01-01,Pennsylvania,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,Puerto Rico,0.65,4.02,1.6,9.9,1.6,9.9,41.8,.65 - 1.60,0.65,4.02,1.6,9.9,NA
1972-01-01,Rhode Island,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,South Carolina,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,South Dakota,1,6.19,1.6,9.9,1.6,9.9,41.8,1,1,6.19,1,6.19,NA
1972-01-01,Tennessee,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Texas,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,NA
1972-01-01,U.S. Virgin Islands,0,0,1.6,9.9,1.6,9.9,41.8,...,0,NA,0,NA,NA
1972-01-01,Utah,1.2,7.43,1.6,9.9,1.6,9.9,41.8,1.20 - 1.35(b),1.2,7.43,1.35,8.35,(b)
1972-01-01,Vermont,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,Virginia,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,NA
1972-01-01,Washington,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,NA
1972-01-01,West Virginia,1.2,7.43,1.6,9.9,1.6,9.9,41.8,1.2,1.2,7.43,1.2,7.43,NA
1972-01-01,Wisconsin,1.45,8.97,1.6,9.9,1.6,9.9,41.8,1.45 (b),1.45,8.97,1.45,8.97,(b)
1972-01-01,Wyoming,1.5,9.28,1.6,9.9,1.6,9.9,41.8,1.5,1.5,9.28,1.5,9.28,NA
1973-01-01,Alabama,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Alaska,2.1,12.23,1.6,9.32,2.1,12.23,44.4,2.1,2.1,12.23,2.1,12.23,NA
1973-01-01,Arizona,0.468,2.73,1.6,9.32,1.6,9.32,44.4,18.72-26.40/wk(b),0.468,2.73,0.66,3.84,(b)
1973-01-01,Arkansas,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.2,1.2,6.99,1.2,6.99,NA
1973-01-01,California,1.65,9.61,1.6,9.32,1.65,9.61,44.4,1.65(b),1.65,9.61,1.65,9.61,(b)
1973-01-01,Colorado,1,5.83,1.6,9.32,1.6,9.32,44.4,1.00 - 1.25(b),1,5.83,1.25,7.28,(b)
1973-01-01,Connecticut,1.85,10.78,1.6,9.32,1.85,10.78,44.4,1.85,1.85,10.78,1.85,10.78,NA
1973-01-01,Delaware,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,District of Columbia,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.60 - 2.25,1.6,9.32,2.25,13.11,NA
1973-01-01,Florida,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Georgia,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25,1.25,7.28,1.25,7.28,NA
1973-01-01,Guam,1.9,11.07,1.6,9.32,1.9,11.07,44.4,1.9,1.9,11.07,1.9,11.07,NA
1973-01-01,Hawaii,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,Idaho,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,NA
1973-01-01,Illinois,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,NA
1973-01-01,Indiana,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25,1.25,7.28,1.25,7.28,NA
1973-01-01,Iowa,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Kansas,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Kentucky,0.65,3.79,1.6,9.32,1.6,9.32,44.4,.65 - .75(b),0.65,3.79,0.75,4.37,(b)
1973-01-01,Louisiana,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Maine,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.40 - 1.80,1.4,8.16,1.8,10.49,NA
1973-01-01,Maryland,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,Massachusetts,1.75,10.19,1.6,9.32,1.75,10.19,44.4,1.75,1.75,10.19,1.75,10.19,NA
1973-01-01,Michigan,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,Minnesota,0.75,4.37,1.6,9.32,1.6,9.32,44.4,.75 - 1.60,0.75,4.37,1.6,9.32,NA
1973-01-01,Mississippi,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Missouri,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Montana,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,Nebraska,1,5.83,1.6,9.32,1.6,9.32,44.4,1,1,5.83,1,5.83,NA
1973-01-01,Nevada,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,New Hampshire,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,New Jersey,1.5,8.74,1.6,9.32,1.6,9.32,44.4,1.5,1.5,8.74,1.5,8.74,NA
1973-01-01,New Mexico,1.3,7.57,1.6,9.32,1.6,9.32,44.4,1.30 - 1.60,1.3,7.57,1.6,9.32,NA
1973-01-01,New York,1.85,10.78,1.6,9.32,1.85,10.78,44.4,1.85,1.85,10.78,1.85,10.78,NA
1973-01-01,North Carolina,1.45,8.45,1.6,9.32,1.6,9.32,44.4,1.45,1.45,8.45,1.45,8.45,NA
1973-01-01,North Dakota,1,5.83,1.6,9.32,1.6,9.32,44.4,1.00 - 1.45,1,5.83,1.45,8.45,NA
1973-01-01,Ohio,0.75,4.37,1.6,9.32,1.6,9.32,44.4,.75 - 1.25(b),0.75,4.37,1.25,7.28,(b)
1973-01-01,Oklahoma,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,NA
1973-01-01,Oregon,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25`,1.25,7.28,1.25,7.28,NA
1973-01-01,Pennsylvania,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,Puerto Rico,0.65,3.79,1.6,9.32,1.6,9.32,44.4,.65 - 1.60,0.65,3.79,1.6,9.32,NA
1973-01-01,Rhode Island,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,South Carolina,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,South Dakota,1,5.83,1.6,9.32,1.6,9.32,44.4,1,1,5.83,1,5.83,NA
1973-01-01,Tennessee,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Texas,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,NA
1973-01-01,U.S. Virgin Islands,0,0,1.6,9.32,1.6,9.32,44.4,...,0,NA,0,NA,NA
1973-01-01,Utah,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.20 - 1.35(b),1.2,6.99,1.35,7.86,(b)
1973-01-01,Vermont,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,Virginia,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,NA
1973-01-01,Washington,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,NA
1973-01-01,West Virginia,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.2,1.2,6.99,1.2,6.99,NA
1973-01-01,Wisconsin,1.45,8.45,1.6,9.32,1.6,9.32,44.4,1.45 (b),1.45,8.45,1.45,8.45,(b)
1973-01-01,Wyoming,1.5,8.74,1.6,9.32,1.6,9.32,44.4,1.5,1.5,8.74,1.5,8.74,NA
1974-01-01,Alabama,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Alaska,2.1,11.02,1.6,8.39,2.1,11.02,49.3,2.1,2.1,11.02,2.1,11.02,NA
1974-01-01,Arizona,0.468,2.46,1.6,8.39,1.6,8.39,49.3,18.72-26.40/wk(b),0.468,2.46,0.66,3.46,(b)
1974-01-01,Arkansas,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.2,1.2,6.3,1.2,6.3,NA
1974-01-01,California,1.65,8.66,1.6,8.39,1.65,8.66,49.3,1.65(b),1.65,8.66,1.65,8.66,(b)
1974-01-01,Colorado,1,5.25,1.6,8.39,1.6,8.39,49.3,1.00 - 1.25(b),1,5.25,1.25,6.56,(b)
1974-01-01,Connecticut,1.85,9.71,1.6,8.39,1.85,9.71,49.3,1.85,1.85,9.71,1.85,9.71,NA
1974-01-01,Delaware,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,District of Columbia,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.60 - 2.25,1.6,8.39,2.25,11.8,NA
1974-01-01,Florida,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Georgia,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25,1.25,6.56,1.25,6.56,NA
1974-01-01,Guam,1.9,9.97,1.6,8.39,1.9,9.97,49.3,1.9,1.9,9.97,1.9,9.97,NA
1974-01-01,Hawaii,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,Idaho,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,NA
1974-01-01,Illinois,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,NA
1974-01-01,Indiana,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25,1.25,6.56,1.25,6.56,NA
1974-01-01,Iowa,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Kansas,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Kentucky,0.65,3.41,1.6,8.39,1.6,8.39,49.3,.65 - .75(b),0.65,3.41,0.75,3.93,(b)
1974-01-01,Louisiana,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Maine,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.40 - 1.80,1.4,7.35,1.8,9.44,NA
1974-01-01,Maryland,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,Massachusetts,1.75,9.18,1.6,8.39,1.75,9.18,49.3,1.75,1.75,9.18,1.75,9.18,NA
1974-01-01,Michigan,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,Minnesota,0.75,3.93,1.6,8.39,1.6,8.39,49.3,.75 - 1.60,0.75,3.93,1.6,8.39,NA
1974-01-01,Mississippi,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Missouri,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Montana,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,Nebraska,1,5.25,1.6,8.39,1.6,8.39,49.3,1,1,5.25,1,5.25,NA
1974-01-01,Nevada,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,New Hampshire,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,New Jersey,1.5,7.87,1.6,8.39,1.6,8.39,49.3,1.5,1.5,7.87,1.5,7.87,NA
1974-01-01,New Mexico,1.3,6.82,1.6,8.39,1.6,8.39,49.3,1.30 - 1.60,1.3,6.82,1.6,8.39,NA
1974-01-01,New York,1.85,9.71,1.6,8.39,1.85,9.71,49.3,1.85,1.85,9.71,1.85,9.71,NA
1974-01-01,North Carolina,1.45,7.61,1.6,8.39,1.6,8.39,49.3,1.45,1.45,7.61,1.45,7.61,NA
1974-01-01,North Dakota,1,5.25,1.6,8.39,1.6,8.39,49.3,1.00 - 1.45,1,5.25,1.45,7.61,NA
1974-01-01,Ohio,0.75,3.93,1.6,8.39,1.6,8.39,49.3,.75 - 1.25(b),0.75,3.93,1.25,6.56,(b)
1974-01-01,Oklahoma,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,NA
1974-01-01,Oregon,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25`,1.25,6.56,1.25,6.56,NA
1974-01-01,Pennsylvania,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,Puerto Rico,0.65,3.41,1.6,8.39,1.6,8.39,49.3,.65 - 1.60,0.65,3.41,1.6,8.39,NA
1974-01-01,Rhode Island,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,South Carolina,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,South Dakota,1,5.25,1.6,8.39,1.6,8.39,49.3,1,1,5.25,1,5.25,NA
1974-01-01,Tennessee,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Texas,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,NA
1974-01-01,U.S. Virgin Islands,0,0,1.6,8.39,1.6,8.39,49.3,...,0,NA,0,NA,NA
1974-01-01,Utah,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.20 - 1.35(b),1.2,6.3,1.35,7.08,(b)
1974-01-01,Vermont,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,Virginia,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,NA
1974-01-01,Washington,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,NA
1974-01-01,West Virginia,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.2,1.2,6.3,1.2,6.3,NA
1974-01-01,Wisconsin,1.45,7.61,1.6,8.39,1.6,8.39,49.3,1.45 (b),1.45,7.61,1.45,7.61,(b)
1974-01-01,Wyoming,1.5,7.87,1.6,8.39,1.6,8.39,49.3,1.5,1.5,7.87,1.5,7.87,NA
1975-01-01,Alabama,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Alaska,2.1,10.1,1.6,7.69,2.1,10.1,53.8,2.1,2.1,10.1,2.1,10.1,NA
1975-01-01,Arizona,0.468,2.25,1.6,7.69,1.6,7.69,53.8,18.72-26.40/wk(b),0.468,2.25,0.66,3.17,(b)
1975-01-01,Arkansas,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.2,1.2,5.77,1.2,5.77,NA
1975-01-01,California,1.65,7.93,1.6,7.69,1.65,7.93,53.8,1.65(b),1.65,7.93,1.65,7.93,(b)
1975-01-01,Colorado,1,4.81,1.6,7.69,1.6,7.69,53.8,1.00 - 1.25(b),1,4.81,1.25,6.01,(b)
1975-01-01,Connecticut,1.85,8.89,1.6,7.69,1.85,8.89,53.8,1.85,1.85,8.89,1.85,8.89,NA
1975-01-01,Delaware,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,District of Columbia,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.60 - 2.25,1.6,7.69,2.25,10.82,NA
1975-01-01,Florida,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Georgia,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25,1.25,6.01,1.25,6.01,NA
1975-01-01,Guam,1.9,9.13,1.6,7.69,1.9,9.13,53.8,1.9,1.9,9.13,1.9,9.13,NA
1975-01-01,Hawaii,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,Idaho,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,NA
1975-01-01,Illinois,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,NA
1975-01-01,Indiana,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25,1.25,6.01,1.25,6.01,NA
1975-01-01,Iowa,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Kansas,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Kentucky,0.65,3.13,1.6,7.69,1.6,7.69,53.8,.65 - .75(b),0.65,3.13,0.75,3.61,(b)
1975-01-01,Louisiana,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Maine,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.40 - 1.80,1.4,6.73,1.8,8.65,NA
1975-01-01,Maryland,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,Massachusetts,1.75,8.41,1.6,7.69,1.75,8.41,53.8,1.75,1.75,8.41,1.75,8.41,NA
1975-01-01,Michigan,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,Minnesota,0.75,3.61,1.6,7.69,1.6,7.69,53.8,.75 - 1.60,0.75,3.61,1.6,7.69,NA
1975-01-01,Mississippi,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Missouri,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Montana,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,Nebraska,1,4.81,1.6,7.69,1.6,7.69,53.8,1,1,4.81,1,4.81,NA
1975-01-01,Nevada,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,New Hampshire,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,New Jersey,1.5,7.21,1.6,7.69,1.6,7.69,53.8,1.5,1.5,7.21,1.5,7.21,NA
1975-01-01,New Mexico,1.3,6.25,1.6,7.69,1.6,7.69,53.8,1.30 - 1.60,1.3,6.25,1.6,7.69,NA
1975-01-01,New York,1.85,8.89,1.6,7.69,1.85,8.89,53.8,1.85,1.85,8.89,1.85,8.89,NA
1975-01-01,North Carolina,1.45,6.97,1.6,7.69,1.6,7.69,53.8,1.45,1.45,6.97,1.45,6.97,NA
1975-01-01,North Dakota,1,4.81,1.6,7.69,1.6,7.69,53.8,1.00 - 1.45,1,4.81,1.45,6.97,NA
1975-01-01,Ohio,0.75,3.61,1.6,7.69,1.6,7.69,53.8,.75 - 1.25(b),0.75,3.61,1.25,6.01,(b)
1975-01-01,Oklahoma,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,NA
1975-01-01,Oregon,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25`,1.25,6.01,1.25,6.01,NA
1975-01-01,Pennsylvania,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,Puerto Rico,0.65,3.13,1.6,7.69,1.6,7.69,53.8,.65 - 1.60,0.65,3.13,1.6,7.69,NA
1975-01-01,Rhode Island,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,South Carolina,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,South Dakota,1,4.81,1.6,7.69,1.6,7.69,53.8,1,1,4.81,1,4.81,NA
1975-01-01,Tennessee,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Texas,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,NA
1975-01-01,U.S. Virgin Islands,0,0,1.6,7.69,1.6,7.69,53.8,...,0,NA,0,NA,NA
1975-01-01,Utah,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.20 - 1.35(b),1.2,5.77,1.35,6.49,(b)
1975-01-01,Vermont,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,Virginia,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,NA
1975-01-01,Washington,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,NA
1975-01-01,West Virginia,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.2,1.2,5.77,1.2,5.77,NA
1975-01-01,Wisconsin,1.45,6.97,1.6,7.69,1.6,7.69,53.8,1.45 (b),1.45,6.97,1.45,6.97,(b)
1975-01-01,Wyoming,1.5,7.21,1.6,7.69,1.6,7.69,53.8,1.5,1.5,7.21,1.5,7.21,NA
1976-01-01,Alabama,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,NA
1976-01-01,Alaska,2.8,12.73,2.2,10,2.8,12.73,56.9,2.8,2.8,12.73,2.8,12.73,NA
1976-01-01,Arizona,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,NA
1976-01-01,Arkansas,1.9,8.64,2.2,10,2.2,10,56.9,1.9,1.9,8.64,1.9,8.64,NA
1976-01-01,California,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,NA
1976-01-01,Colorado,1,4.55,2.2,10,2.2,10,56.9,1.00 - 1.25(b),1,4.55,1.25,5.68,(b)
1976-01-01,Connecticut,2.21,10.05,2.2,10,2.21,10.05,56.9,2.21 & 2.31,2.21,10.05,2.31,10.5,NA
1976-01-01,Delaware,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,NA
1976-01-01,District of Columbia,2.25,10.23,2.2,10,2.25,10.23,56.9,2.25 - 2.75,2.25,10.23,2.75,12.5,NA
1976-01-01,Florida,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,NA
1976-01-01,Georgia,1.25,5.68,2.2,10,2.2,10,56.9,1.25,1.25,5.68,1.25,5.68,NA
1976-01-01,Guam,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,NA
1976-01-01,Hawaii,2.4,10.91,2.2,10,2.4,10.91,56.9,2.4,2.4,10.91,2.4,10.91,NA
1976-01-01,Idaho,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,NA
1976-01-01,Illinois,2.1,9.55,2.2,10,2.2,10,56.9,2.1,2.1,9.55,2.1,9.55,NA
1976-01-01,Indiana,1.25,5.68,2.2,10,2.2,10,56.9,1.25,1.25,5.68,1.25,5.68,NA
1976-01-01,Iowa,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,NA
1976-01-01,Kansas,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,NA
1976-01-01,Kentucky,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,NA
